bigg_id	universal_bigg_id	name
1hdec9eg3p_h	1hdec9eg3p	1-hexadec-9-enoyl-sn-glycerol 3-phosphate
pa140160_h	pa140160	1-tetradecanoyl-2-hexadecanoyl-sn-glycerol-3-phosphate
pa161_h	pa161	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate
12dgr161_h	12dgr161	1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)
12dgr205n3160_h	12dgr205n3160	1,2-Diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
mgdg140160_h	mgdg140160	1,2-Diacyl-3-O-galactosyl-sn-glycerol(14:0/16:0)
mgdg140162n4_h	mgdg140162n4	1,2-Diacyl-3-O-galactosyl-sn-glycerol(14:0/16:2(9Z,12Z))
mgdg1619Z162n4_h	mgdg1619Z162n4	1,2-Diacyl-3-O-galactosyl-sn-glycerol(16:1(9Z)/16:2(9Z,12Z))
mgdg205n3162n4_h	mgdg205n3162n4	1,2-Diacyl-3-O-galactosyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:2(9Z,12Z))
sqdg140160_h	sqdg140160	Sulfoquinovosyl diacylglycerol(14:0/16:0)
sqdg161_h	sqdg161	Sulfoquinovosyldiacylglycerol (n-C16 1)
sqdg205n3160_h	sqdg205n3160	Sulfoquinovosyl diacylglycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)
pg205n31613E_h	pg205n31613E	Phosphatidylglycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(3E))
12dgr1619Z162n4_h	12dgr1619Z162n4	1,2-Diacyl-sn-glycerol(16:1(9Z)/16:2(9Z,12Z))
12dgr205n3163n4_h	12dgr205n3163n4	1,2-Diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:3(6Z,9Z,12Z))
12dgr205n3164n1_h	12dgr205n3164n1	1,2-Diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:4(6Z,9Z,12Z,15Z))
tag1619Z1619Z1619Z_h	tag1619Z1619Z1619Z	Triacylglycerol (16:1(9Z)/16:1(9Z)/16:1(9Z))
tag1619Z1619Z1819Z_h	tag1619Z1619Z1819Z	Triacylglycerol (16:1(9Z)/16:1(9Z)/18:1(9Z))
tag1819Z160160_h	tag1819Z160160	Triacylglycerol (18:1(9Z)/16:0/16:0)
tag1619Z226n3164n1_c	tag1619Z226n3164n1	Triacylglycerol (16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:4(6Z,9Z,12Z,15Z))
tag205n3205n3164n1_c	tag205n3205n3164n1	Triacylglycerol (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/16:4(6Z,9Z,12Z,15Z))
dggl_c	dggl	3-(6-O-alpha-D-galactosyl-beta-D-Galactosyl)-sn-glycerol
mgdg205n31619Z_c	mgdg205n31619Z	1,2-Diacyl-3-O-galactosyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
dgdg205n31619Z_c	dgdg205n31619Z	Digalactosyl-diacylglycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))
docos2coa_x	docos2coa	(2E)-docosenoyl-CoA
eicos2coa_x	eicos2coa	(2E)-eicosenoyl-CoA
eico2581114coa_x	eico2581114coa	(2E,5Z,8Z,11Z,14Z)-eicosapentaenoyl-CoA
3heico581114coa_x	3heico581114coa	3-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA
3hhd710coa_x	3hhd710coa	3-hydroxy-(7Z,10Z)-hexadecadienoyl-CoA
3htd58coa_x	3htd58coa	3-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA
3od6coa_x	3od6coa	3-oxo-(6Z)-dodecenoyl-CoA
dc3coa_x	dc3coa	(3E)-decenoyl-CoA
3oeico58111417coa_x	3oeico58111417coa	3-oxo-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA
hd371013coa_x	hd371013coa	(3E,7Z,10Z,13Z)-hexadecatetraenoyl-CoA
td25811coa_x	td25811coa	(2E,5Z,8Z,11Z)-tetradecatetraenoyl-CoA
dd369coa_x	dd369coa	(3Z,6Z,9Z)-dodecatrienoyl-CoA
3od69coa_x	3od69coa	3-oxo-(6Z,9Z)-dodecadienoyl-CoA
3hdc7coa_x	3hdc7coa	3-hydroxy-(7Z)-decenoyl-CoA
3odcos710131619coa_x	3odcos710131619coa	3-oxo-(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA
tmlys_m	tmlys	N6,N6,N6-Trimethyl-L-lysine
gbbtn_m	gbbtn	Gamma-butyrobetaine
hd6912crn_c	hd6912crn	(6Z,9Z,12Z)-hexadecatrienoyl-l-carnitine
oc5crn_m	oc5crn	(5Z)-octenoyl-l-carnitine
hd691215crn_m	hd691215crn	(6Z,9Z,12Z,15Z)-hexadecatetrenoyl-l-carnitine
hd691215coa_m	hd691215coa	(6Z,9Z,12Z,15Z)-hexadecatetraenoyl-CoA (C16:4)
3ohodcoa_m	3ohodcoa	3-Oxooctadecanoyl-CoA
od29coa_m	od29coa	(2E,9Z)-octadecadienoyl-CoA
hd7coa_m	hd7coa	(7Z)-hexadecenoyl-CoA
hd27coa_m	hd27coa	(2E,7Z)-hexadecadienoyl-CoA
3hhd7coa_m	3hhd7coa	3-hydroxy-(7Z)-hexadecenoyl-CoA
hd2710coa_m	hd2710coa	(2E,7Z,10Z)-hexadecatrienoyl-CoA
3ohd710coa_m	3ohd710coa	3-oxo-(7Z,10Z)-hexadecadienoyl-CoA
td258coa_m	td258coa	(2E,5Z,8Z)-tetradecatrienoyl-CoA
3hd6coa_m	3hd6coa	3-hydroxy-(6Z)-dodecenoyl-CoA
dd4coa_m	dd4coa	(4Z)-decenoyl-CoA
c4dde2coa_m	c4dde2coa	(2E,4Z)-decadienoyl-CoA
hd24710coa_m	hd24710coa	(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA
hd3710coa_m	hd3710coa	(3E,7Z,10Z)-hexadecatrienoyl-CoA
3hod91215coa_m	3hod91215coa	3-hydroxy-(9Z,12Z,15Z)-octadecatrienoyl-CoA
3ohd71013coa_m	3ohd71013coa	3-oxo-(7Z,10Z,13Z)-hexadecatrienoyl-CoA
td5811coa_m	td5811coa	(5Z,8Z,11Z)-tetradecatrienoyl-CoA
3htd5811coa_m	3htd5811coa	3-hydroxy-(5Z,8Z,11Z)-tetradecatrienoyl-CoA
dd269coa_m	dd269coa	(2E,6Z,9Z)-dodecatrienoyl-CoA
dc27coa_m	dc27coa	(2E,7Z)-decadienoyl-CoA
hd29coa_m	hd29coa	(2E,9Z)-hexadecadienoyl-CoA
3htd7coa_m	3htd7coa	3-hydroxy-(7Z)-tetradecenoyl-CoA
3otd7coa_m	3otd7coa	3-oxo-(7Z)-tetradecenoyl-CoA
dd25coa_m	dd25coa	(2E,5Z)-dodecadienoyl-CoA
3hhd912coa_m	3hhd912coa	3-hydroxy-(9Z,12Z)-hexadecadienoyl-CoA
3htd710coa_m	3htd710coa	3-hydroxy-(7Z,10Z)-tetradecadienoyl-CoA
dd58coa_m	dd58coa	(5Z,8Z)-dodecadienoyl-CoA
dc36coa_m	dc36coa	(3Z,6Z)-decadienoyl-CoA
3odc6coa_m	3odc6coa	3-oxo-(6Z)-decenoyl-CoA
oc4coa_m	oc4coa	(4Z)-octenoyl-CoA
oc24coa_m	oc24coa	(2E,4Z)-octadienoyl-CoA
3ohd6912coa_m	3ohd6912coa	3-oxo-(6Z,9Z,12Z)-hexadecatrienoyl-CoA
td4710coa_m	td4710coa	(4Z,7Z,10Z)-tetradecatrienoyl-CoA
3hhd691215coa_m	3hhd691215coa	3-hydroxy-(6Z,9Z,12Z,15Z)-hexadecatetraenoyl-CoA
3ohd691215coa_m	3ohd691215coa	3-oxo-(6Z,9Z,12Z,15Z)-hexadecatetraenoyl-CoA
td271013coa_m	td271013coa	(2E,7Z,10Z,13Z)-tetradecatetraenoyl-CoA
3otd71013coa_m	3otd71013coa	3-oxo-(7Z,10Z,13Z)-tetradecatrienoyl-CoA
dd25811coa_m	dd25811coa	(2E,5Z,8Z,11Z)-dodecatetraenoyl-CoA
3odc69coa_m	3odc69coa	3-oxo-(6Z,9Z)-decadienoyl-CoA
oc37coa_m	oc37coa	(3E,7Z)-octadienoyl-CoA
hx25coa_m	hx25coa	(2E,5Z)-hexadienoyl-CoA
hexACP_m	hexACP	Hexanoyl-ACP (n-C6:0ACP)
1hdecg3p_m	1hdecg3p	1-hexadecanoyl-sn-glycerol 3-phosphate
pa160_m	pa160	1,2-dihexadecanoyl-sn-glycerol 3-phosphate
clpn182_m	clpn182	Cardiolipin (18:2/18:2/18:2/18:2)
2ogm_h	2ogm	2-Oxoglutaramate
2ogm_m	2ogm	2-Oxoglutaramate
aspsa_m	aspsa	L-Aspartate 4-semialdehyde
gal14lac_m	gal14lac	L-Galactono-1,4-lactone
dhdascb_h	dhdascb	Dehydroascorbate
ethe_c	ethe	Ethylene
m8mpdol_c	m8mpdol	(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
g3m8masn_c	g3m8masn	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
me2np6mobq_m	me2np6mobq	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinone
cer_182_c	cer_182	N-(octadecanoyl)-sphinga-4,8-dienine
2mahmp_h	2mahmp	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate
4ahmmp_h	4ahmmp	4-Amino-5-hydroxymethyl-2-methylpyrimidine
ichor_h	ichor	Isochorismate
sucbz_x	sucbz	O-Succinylbenzoate
dhna_h	dhna	1,4-Dihydroxy-2-naphthoate
amob_m	amob	S-Adenosyl-4-methylthio-2-oxobutanoate
dann_m	dann	7,8-Diaminononanoate
fmn_h	fmn	FMN C17H19N4O9P
alatrna_h	alatrna	L-Alanyl-tRNA(Ala)
asntrna_h	asntrna	L-Asparaginyl-tRNA(Asn)
trnacys_h	trnacys	TRNA(Cys)
cystrna_h	cystrna	L-Cysteinyl-tRNA(Cys)
dhbiliverd_h	dhbiliverd	15,16-Dihydrobiliverdin
phyebilin_h	phyebilin	(3Z)-Phycoerythrobilin
pdx5p_h	pdx5p	Pyridoxine 5'-phosphate
selcyst_m	selcyst	Selenocystathionine
dmtphllqne_h	dmtphllqne	Demethylphylloquinone
biocyt_h	biocyt	Biocyt c
tag1619Z1619Z160_c	tag1619Z1619Z160	Triacylglycerol (16:1(9Z)/16:1(9Z)/16:0)
tag1619Z1601819Z_c	tag1619Z1601819Z	Triacylglycerol (16:1(9Z)/16:0/18:1(9Z))
hptal_c	hptal	Heptanal
hpta_c	hpta	Heptanoate
hdc2ea_c	hdc2ea	(E)-hexadec-2-enoate
hptcoa_c	hptcoa	Heptanoyl-COA
hd2crn_c	hd2crn	(2E)-hexadecenoyl-l-carnitine
hptcrn_m	hptcrn	Heptanoyl-l-carnitine
cl_h	cl	Chloride
cl_m	cl	Chloride
biomass_pro_c	biomass_pro	Biomass: proteins and amino acids
mgdg180162n4_h	mgdg180162n4	1,2-Diacyl-3-O-galactosyl-sn-glycerol(18:0/16:2(9Z,12Z))
pa1619Z240_c	pa1619Z240	1-9-hexadecenoyl-2-tetracosanoyl-sn-glycerol-3-phosphate
sqdg1619Z240_c	sqdg1619Z240	Sulfoquinovosyl diacylglycerol(16:1(9Z)/24:0)
sqdg162n4160_h	sqdg162n4160	Sulfoquinovosyl diacylglycerol(16:2(9Z,12Z)/16:0)
mthb_c	mthb	2-hydroxy-4-methylthiobutyrate
sox_m	sox	Superoxide
octd11ecoa_c	octd11ecoa	11-Octadecenoyl Coenzyme A
m3gacpail_prot_hs_r	m3gacpail_prot_hs	M3Gacpail Prot Heparan Sulfate
HC01118_r	HC01118	Presqualene Diphosphate
HC01408_m	HC01408	3-Oxo-Hexanoyl Coenzyme A
HC01397_x	HC01397	3S-Hydroxyhexadecanoyl Coenzyme A
HC01412_x	HC01412	(2E)-Tetradecenoyl Coenzyme A
HC01407_m	HC01407	3S-Hydroxy-Hexanoyl Coenzyme A
HC02110_r	HC02110	4Alpha-Methylzymosterol
CE0713_m	CE0713	3-oxolinoleoyl-CoA; 3-oxo-(9Z,12Z)-9,12-Octadecadienoyl CoA
CE2872_c	CE2872	3',5'-diiodo-L-thyronine
CE1352_c	CE1352	17Alpha-Hydroxypregnenolone Sulfate
CE2433_m	CE2433	Trans,Cis,Cis-2,7,10-Hexadecatrienoyl Coenzyme A
CE0849_x	CE0849	Cis,Cis-Palmito-7,10-Dienoyl Coenzyme A
CE2432_m	CE2432	Trans-2-Cis,Cis-5,8-Tetradecatrienoyl Coenzyme A
CE2420_m	CE2420	(3S)-3-hydroxydodec-cis-6-enoyl-CoA
CE2417_m	CE2417	3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA
CE2422_x	CE2422	3-oxo-cis,cis-7,10-hexadecadienoyl-CoA
C05280_m	C05280	Cis,Cis-3,6-Dodecadienoyl Coenzyme A
CE1925_c	CE1925	3'-carboxy-alpha-chromanol
CE5853_c	CE5853	Alpha-CEHC-glucuronide
CE1926_c	CE1926	Gama-carboxyethyl-hydroxychroman
crm_hs_n	crm_hs	Ceramide (homo sapiens)
galside_hs_r	galside_hs	Galactocerebroside (homo sapiens)
hdcea_m	hdcea	Hexadecenoate (n-C16:1)
CE2439_x	CE2439	3-Oxo-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A
CE2437_x	CE2437	2E,6Z,9Z,12Z-Octadecatetraenoyl Coenzyme A
CE5116_x	CE5116	Trans-3-Cis-8,11,14-Eicosatetraenoyl Coenzyme A
strdnccoa_r	strdnccoa	Stearidonyl coenzyme A
CE2313_c	CE2313	4,4-dimethylcholesta-8(9),14-dien-3beta-ol
tethex3coa_r	tethex3coa	Tetracosahexaenoyl coenzyme A
CE4820_x	CE4820	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA
tetpent6_r	tetpent6	Tetracosapentaenoic acid, n-6
CE4802_m	CE4802	3(S)-Hydroxy-4-Methyl-Pentanoyl Coenzyme A
CE4804_m	CE4804	3-Oxo-4-Methyl-Pentanoyl Coenzyme A
CE5049_c	CE5049	One Carbon Unit
CE4799_m	CE4799	2,6-Dimethyl-Trans-2-Heptenoyl Coenzyme A
CE4808_m	CE4808	4-Methyl-Pentanoyl Coenzyme A
CE4797_m	CE4797	2(R),6-Dimethyl-Heptanoyl Coenzyme A
cholcoads_m	cholcoads	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA
c101crn_e	c101crn	Decenoyl Carnitine
3tetd7ecoacrn_c	3tetd7ecoacrn	3-Hydroxy Tetradecenoyl-7-Carnitine
3ttetddcoa_m	3ttetddcoa	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A
3ttetddcoacrn_c	3ttetddcoacrn	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine
3hdeccoa_c	3hdeccoa	3-Hydroxyhexadecenoyl Coenzyme A
c16dc_c	c16dc	Hexadecanedioic Acid Mono-L-Carnitine Ester
3octdec2crn_c	3octdec2crn	3-Hydroxyoctadecadienoylcarnitine
3octdeccrn_c	3octdeccrn	3-Hydroxyoctadecanoyl Carnitine
c4crn_x	c4crn	Butyryl carnitine
ddeccrn_e	ddeccrn	Lauroyl Carnitine
docosdiac_e	docosdiac	Docosanedioicacid
3ivcrn_e	3ivcrn	3-Hydroxy-Isovaleryl Carnitine
tetdece1crn_e	tetdece1crn	Tetradecenoyl Carnitine
dectricoa_m	dectricoa	2,4,7-Decatrienoyl Coenzyme A
dec47dicoa_x	dec47dicoa	4,7-Decadienoyl Coenzyme A
octe5coa_x	octe5coa	5-Octenoyl Coenzyme A
3decdicoa_x	3decdicoa	3,7-Decadienoyl Coenzyme A
undcoa_m	undcoa	Undecanoyl Coenzyme A
2dodtricoa_m	2dodtricoa	2,6,9-Dodecatrienoyl Coenzyme A
3dodtricoa_x	3dodtricoa	3,6,9-Dodecatrienoyl Coenzyme A
c14dccoa_x	c14dccoa	Tetradecanedioyl Coenzyme A
hexde7coa_x	hexde7coa	7-Hexadecenoyl Coenzyme A
hexdectecoa_m	hexdectecoa	2,4,7,10-Hexadecatetraenoyl Coenzyme A
4hexdtricoa_x	4hexdtricoa	4,7,10-Hexadecatrienoyl Coenzyme A
3hexdtricoa_x	3hexdtricoa	3,7,10-Hexadecatrienoyl Coenzyme A
3hexdtetcoa_x	3hexdtetcoa	3,7,10,13-Hexadecatetraenoyl Coenzyme A
hexdiac_r	hexdiac	Hexadecanediocacid
3octdece1coa_m	3octdece1coa	3-Hydroxyoctadecenoyl Coenzyme A
3ocddcoa_m	3ocddcoa	3-Hydroxyoctadecadienoyl Coenzyme A
2octdectecoa_x	2octdectecoa	2,6,9,12-Octadecatetraenoyl Coenzyme A
3octdectecoa_x	3octdectecoa	3,6,9,12-Octadecatetraenoyl Coenzyme A
ei11ecoa_x	ei11ecoa	11-Eicosenoyl Coenzyme A
eitetcoa_m	eitetcoa	5,8,11,14-Eicosatetraenoyl Coenzyme A
2docopencoa_x	2docopencoa	2,7,10,13,16-Docosapentenoyl Coenzyme A
3docopencoa_x	3docopencoa	3,7,10,13,16-Docosapentenoyl Coenzyme A
docohepcoa_m	docohepcoa	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A
hexdiac_c	hexdiac	Hexadecanediocacid
octdececrn_c	octdececrn	Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)
5hoxindoa_e	5hoxindoa	5-Hydroxyindoleacetate
gudac_e	gudac	Guanidinoacetate
L2aadp_e	L2aadp	L 2 Aminoadipate C6H10NO4
retinal_e	retinal	All-trans-Retinal
acrn_e	acrn	O Acetylcarnitine C9H17NO4
lneldccrn_e	lneldccrn	Linoelaidyl carnitine
stcrn_e	stcrn	Stearoylcarnitine
HC00342_e	HC00342	Cis-aconitate(3-); (1Z)-prop-1-ene-1,2,3-tricarboxylat
15kprostgf2_c	15kprostgf2	15-Keto-Prostaglandin F2A
phacgly_c	phacgly	Phenylacetylglycine
pcholpalm_hs_e	pcholpalm_hs	1-Palmitoylglycerophosphocholine
xolest226_hs_e	xolest226_hs	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)
pcholar_hs_e	pcholar_hs	1-Arachidonoyl-Glycero-3-Phosphocholine
pcholn201_hs_e	pcholn201_hs	1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)
pcholn205_hs_e	pcholn205_hs	1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)
pcholn224_hs_e	pcholn224_hs	1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)
pe226_hs_e	pe226_hs	1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)
pailar_hs_e	pailar_hs	1-Arachidonoylglycerophosphoinositol
pelinl_hs_e	pelinl_hs	1-Linoleoylglycerophosphoethanolamine (Delta 9,12)
sphmyln1824_hs_c	sphmyln1824_hs	Sm (D18:0/24:0), Sphingomyelin
sphmyln1825_hs_c	sphmyln1825_hs	Sm (D18:0/25:0), Sphingomyelin
sphmyln18115_hs_c	sphmyln18115_hs	Sm (D18:1/15:0), Sphingomyelin
sphmyln18117_hs_c	sphmyln18117_hs	Sm (D18:1/17:0), Sphingomyelin
sphmyln181181_hs_c	sphmyln181181_hs	Sm (D18:1/18:1), Sphingomyelin
xolest183_hs_l	xolest183_hs	1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)
xolest205_hs_l	xolest205_hs	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)
pcholole_hs_c	pcholole_hs	1-Oleoylglycerophosphocholine (Delta 9)
pcholpalme_hs_c	pcholpalme_hs	1-Palmitoleoylglycerophosphocholine (Delta 9)
pcholste_hs_c	pcholste_hs	1-Stearoylglycerophosphocholine
pe2linl_hs_c	pe2linl_hs	2-Linoleoylglycerophosphoethanolamine
pcholn1836_hs_c	pcholn1836_hs	1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)
pcholn19_hs_c	pcholn19_hs	1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)
pcholn2254_hs_c	pcholn2254_hs	1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6
pcholn226_hs_c	pcholn226_hs	1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)
pear_hs_c	pear_hs	1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine
pe161_hs_c	pe161_hs	1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)
pe15_hs_c	pe15_hs	1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)
pcholn203_hs_c	pcholn203_hs	1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3
pcholdoc_hs_c	pcholdoc_hs	1-Docosahexaenoylglycerophosphocholine
eidi1114ac_c	eidi1114ac	Cis,Cis-11,14-Eicosadienoic Acid
2oxoadp_e	2oxoadp	2 Oxoadipate C6H6O5
5HPET_e	5HPET	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate
7dhchsterol_e	7dhchsterol	Cholesta-5,7-dien-3beta-ol
aclys_m	aclys	Acetyl-L-Lysine
acthr__L_c	acthr__L	Acetyl-Threonine 
and19one_e	and19one	19-Hydroxyandrost-4-Ene-3,17-Dione
C02356_e	C02356	(S)-2-Aminobutanoate
C02712_e	C02712	N-Acetylmethionine
C05957_e	C05957	Prostaglandin J2
C11695_e	C11695	Anandamide
C14768_e	C14768	5,6-EET
C14771_e	C14771	14,15-EET
C14826_e	C14826	12(13)-EpOME
CE0955_c	CE0955	6-oxo-prostaglandin F1alpha
CE1273_e	CE1273	5beta-cholestane-3alpha,7alpha,12alpha,24S,25-pentol
CE1556_e	CE1556	N-acetyl-L-asparagine
CE2028_e	CE2028	Beta-hydroxy-beta-methylbutyrate
CE2176_e	CE2176	3-O-methyldopa
CE2445_e	CE2445	6-trans-leukotriene B4
CE2510_e	CE2510	11-cis-eicosenoate
CE2537_e	CE2537	15-hydroxy-(8Z,11Z,13E)-eicosatrienoate
CE5304_e	CE5304	15-deoxy-PGD2
CE6031_e	CE6031	Androsterone Sulfate
cortsn_c	cortsn	Cortsn r
didecaeth_e	didecaeth	C12:0-Ethanolamide, Didecanoyl Ethanolamide
HC00319_e	HC00319	Malonate; propanedioate
hgentis_e	hgentis	Homogentisate C8H7O4
hmcarn_e	hmcarn	Homocarnosine
Lpipecol_e	Lpipecol	L-pipecolic acid; piperidine-2-carboxylic acid
oleth_e	oleth	Oleoyl Ethanolamide
pcollg5hlys_e	pcollg5hlys	Procollagen 5-hydroxy-L-lysine
pmeth_e	pmeth	Palmitoylethanolamide
sebacid_e	sebacid	Sebacicacid
sphmyln181161_hs_e	sphmyln181161_hs	Sm (D18:1/16:1), Sphingomyelin
sphmyln18123_hs_e	sphmyln18123_hs	Sm (D18:1/23:0), Sphingomyelin
tetdecaeth_e	tetdecaeth	C14:0-Ethanolamide, Tetradecanoyl Ethanolamide
trideceth_e	trideceth	Tridecanoyl Thanolamide (C13:0)
hxa_x	hxa	Hexanoate (n-C6:0)
achom__L_e	achom__L	Acetylhomoserine
pheacgly_c	pheacgly	Phenylacetylglycine
pcs_c	pcs	P-Cresol Sulfate
alaargcys_e	alaargcys	Alanyl-Arginyl-Cysteine
alaasnleu_e	alaasnleu	Alanyl-Asparaginyl-Leucine
alaglylys_e	alaglylys	Alanyl-Glycyl-Lysine
argarglys_e	argarglys	Arginyl-Arginyl-Lysine
argargmet_e	argargmet	Arginyl-Arginyl-Metheonine
argleuphe_e	argleuphe	Arginyl-Leucyl-Phenylalanine
arglysasp_e	arglysasp	Arginyl-Lysyl-Aspartate
argtyrval_e	argtyrval	Argtyrval
asnmetpro_e	asnmetpro	Asparaginyl-Methionyl-Proline
asnphecys_e	asnphecys	Asparaginyl-Phenylalanyl-Cysteine
aspalaarg_e	aspalaarg	Asparaginyl-Alanyl-Arginine
aspglu_e	aspglu	Aspartyl-Glutamate
asphispro_e	asphispro	Aspartyl-Histidyl-Proline
aspprolys_e	aspprolys	Aspartyl-Prolyl-Lysine
cyssermet_e	cyssermet	Cystyl-Seryl-Methionine
glnlystrp_e	glnlystrp	Glutaminyl-Lysyl-Tryptophan
gluthr_e	gluthr	Glutamyl-Threonine
hisargcys_e	hisargcys	Histidyl-Arginyl-Cysteine
hiscyscys_e	hiscyscys	Histidyl-Cystyl-Cysteine
hisglugln_e	hisglugln	Histidyl-Glutamyl-Glutamine
hislysval_e	hislysval	Histidyl-Lysyl-Valine
hismet_e	hismet	Histidyl-Methionine
ileargile_e	ileargile	Isoleucyl-Arginyl-Isoleucine
ileasnhis_e	ileasnhis	Isoleucyl-Asparaginyl-Histidine
leupro_e	leupro	Leucyl-Proline
leusertrp_e	leusertrp	Leucyl-Seryl-Tryptophan
leutrparg_e	leutrparg	Leucyl-Tryptophanyl-Arginine
lysargleu_e	lysargleu	Lysyl-Arginyl-Leucine
lysgluglu_e	lysgluglu	Lysyl-Glutamyl-Glutamate
lyspheile_e	lyspheile	Lysyl-Phenylalanyl-Isoleucine
lysvalphe_e	lysvalphe	Lysyl-Valyl-Phenylalanine
metargleu_e	metargleu	Methionyl-Arginyl-Leucine
metphearg_e	metphearg	Methionyl-Phenylalanyl-Arginine
pheasnmet_e	pheasnmet	Phenylalanyl-Asparaginyl-Methionine
phetyr_e	phetyr	Phenylalanyl-Tyrosine
phetyrgln_e	phetyrgln	Phenylalanyl-Tyrosinyl-Glutamine
proargasp_e	proargasp	Prolyl-Arginyl-Aspartate
proargcys_e	proargcys	Prolyl-Arginyl-Cysteine
proasncys_e	proasncys	Prolyl-Asparaginyl-Cysteine
procys_e	procys	Prolyl-Cysteine
prohistyr_e	prohistyr	Prolyl-Histidyl-Tyrosine
proleuarg_e	proleuarg	Prolyl-Leucyl-Arginine
proproarg_e	proproarg	Prolyl-Prolyl-Arginine
serargtrp_e	serargtrp	Seryl-Arginyl-Tryptophan
thrargtyr_e	thrargtyr	Threonyl-Arginyl-Tyrosine
thrilearg_e	thrilearg	Threonyl-Isoleucyl-Arginine
thrmetarg_e	thrmetarg	Threonyl-Methionyl-Arginine
thrphearg_e	thrphearg	Threonyl-Phenylalanyl-Arginine
thrthrarg_e	thrthrarg	Threonyl-Threonyl-Arginine
trpglyleu_e	trpglyleu	Tryptophanyl-Glycyl-Leucine
trphismet_e	trphismet	Tryptophanyl-Histidyl-Methionine
trpleuval_e	trpleuval	Tryptophanyl-Leucyl-Valine
trpmetval_e	trpmetval	Tryptophanyl-Methionyl-Valine
trpthrglu_e	trpthrglu	Tryptophanyl-Threonyl-Glutamate
trpvalasp_e	trpvalasp	Tryptophanyl-Valyl-Aspartate
tyrargser_e	tyrargser	Tyrosyl-Arginyl-Serine
tyrphetyr_e	tyrphetyr	Tyrosyl-Phenylalanyl-Tyrosine
tyrthr_e	tyrthr	Tyrosyl-Threonine
tyrtyr_e	tyrtyr	Tyrosyl-Tyrosine
valarggly_e	valarggly	Valyl-Arginyl-Glycine
valleuphe_e	valleuphe	Valyl-Leucyl-Phenylalanine
valserarg_e	valserarg	Valyl-Seryl-Arginine
